"","STATE","DATE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","UID","CODE3","SQMI","EVENT_CATG_S","SCORE","SHORT_DESCRIPT","RESTRICTIONS","PHASED_REOPENING","COUNTYLEVEL","FACECOVER_RQD","STUSAB","LATITUDE","LONGITUDE","STATEFP","GNISID","NEWCD_NORM_500","NEWDEATHS_NORM500","REGION"
"11700","MISSOURI",2020-11-05,6191231,4105,208458,18,3137,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,33.1517270151929,0.145366890687813,4
"11701","MISSOURI",2020-11-06,6191231,4603,213061,24,3161,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,37.1735443242224,0.193822520917084,4
"11702","MISSOURI",2020-11-07,6191231,4665,217726,21,3182,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,37.6742525032582,0.169594705802449,4
"11703","MISSOURI",2020-11-08,6191231,4019,221745,3,3185,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,32.4571963152401,0.0242278151146355,4
"11704","MISSOURI",2020-11-09,6191231,3570,225315,0,3185,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,28.8310999864163,0,4
"11705","MISSOURI",2020-11-10,6191231,4824,230139,138,3323,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,38.9583267043339,1.11447949527323,4
"11706","MISSOURI",2020-11-11,6191231,4380,234519,24,3347,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,35.3726100673679,0.193822520917084,4
"11707","MISSOURI",2020-11-12,6191231,5511,240030,23,3370,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,44.5064963655855,0.185746582545539,4
"11708","MISSOURI",2020-11-13,6191231,4847,244877,21,3391,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,39.1440732868795,0.169594705802449,4
"11709","MISSOURI",2020-11-14,6191231,9534,254411,15,3406,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,76.9959964343117,0.121139075573178,4
"11710","MISSOURI",2020-11-15,6191231,849,255260,3,3409,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,6.85647167744185,0.0242278151146355,4
"11711","MISSOURI",2020-11-16,6191231,4689,259949,15,3424,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,37.8680750241753,0.121139075573178,4
"11712","MISSOURI",2020-11-17,6191231,5955,265904,64,3488,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,48.0922130025515,0.516860055778891,4
"11713","MISSOURI",2020-11-18,6191231,4964,270868,22,3510,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,40.0889580763502,0.177670644173994,4
"11714","MISSOURI",2020-11-19,6191231,4938,275806,32,3542,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,39.8789836786901,0.258430027889446,4
"11715","MISSOURI",2020-11-20,6191231,5051,280857,38,3580,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,40.7915647146747,0.306885658118717,4
"11716","MISSOURI",2020-11-21,6191231,5005,285862,17,3597,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,40.4200715495836,0.137290952316268,4
"11717","MISSOURI",2020-11-22,6191231,4335,290197,4,3601,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,35.0091928406483,0.0323037534861807,4
"11718","MISSOURI",2020-11-23,6191231,3997,294194,8,3609,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,32.2795256710661,0.0646075069723614,4
"11719","MISSOURI",2020-11-24,6191231,4412,298606,184,3793,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,35.6310400952573,1.48597266036431,4
"11720","MISSOURI",2020-11-25,6191231,4990,303596,38,3831,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,40.2989324740104,0.306885658118717,4
"11721","MISSOURI",2020-11-26,6191231,4485,308081,33,3864,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,36.2205835963801,0.266505966260991,4
"11722","MISSOURI",2020-11-27,6191231,3439,311520,1,3865,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,27.7731520597439,0.00807593837154517,4
"11723","MISSOURI",2020-11-28,6191231,2664,314184,8,3873,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,21.5142998217963,0.0646075069723614,4
"11724","MISSOURI",2020-11-29,6191231,3383,317567,6,3879,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,27.3208995109373,0.048455630229271,4
"11725","MISSOURI",2020-11-30,6191231,4391,321958,11,3890,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,35.4614453894549,0.0888353220869969,4
"11726","MISSOURI",2020-12-01,6191231,3801,325759,165,4055,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,30.6966417502432,1.33252983130495,4
"11727","MISSOURI",2020-12-02,6191231,3508,329267,51,4106,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,28.3303918073805,0.411872856948804,4
"11728","MISSOURI",2020-12-03,6191231,4957,334224,64,4170,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,40.0324265077494,0.516860055778891,4
"11729","MISSOURI",2020-12-04,6191231,4825,339049,75,4245,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,38.9664026427055,0.605695377865888,4
"11730","MISSOURI",2020-12-05,6191231,5318,344367,60,4305,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,42.9478402598772,0.48455630229271,4
"11731","MISSOURI",2020-12-06,6191231,3950,348317,8,4313,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,31.8999565676034,0.0646075069723614,4
"11732","MISSOURI",2020-12-07,6191231,3435,351752,5,4318,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,27.7408483062577,0.0403796918577259,4
"11733","MISSOURI",2020-12-08,6191231,3961,355713,141,4459,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,31.9887918896904,1.13870731038787,4
"11734","MISSOURI",2020-12-09,6191231,3684,359397,40,4499,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,29.7517569607724,0.323037534861807,4
"11735","MISSOURI",2020-12-10,6191231,4977,364374,74,4573,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,40.1939452751803,0.597619439494343,4
"11736","MISSOURI",2020-12-11,6191231,2459,366833,7,4580,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,19.8587324556296,0.0565315686008162,4
"11737","MISSOURI",2020-12-12,6191231,7800,374633,51,4631,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,62.9923192980524,0.411872856948804,4
"11738","MISSOURI",2020-12-13,6191231,3187,377820,7,4638,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,25.7380155901145,0.0565315686008162,4
"11739","MISSOURI",2020-12-14,6191231,3650,381470,4,4642,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,29.4771750561399,0.0323037534861807,4
"11740","MISSOURI",2020-12-15,6191231,3770,385240,224,4866,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,30.4462876607253,1.80901019522612,4
"11741","MISSOURI",2020-12-16,6191231,3878,389118,63,4929,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,31.3184890048522,0.508784117407346,4
"11742","MISSOURI",2020-12-17,6191231,4418,393536,51,4980,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,35.6794957254866,0.411872856948804,4
"11743","MISSOURI",2020-12-18,6191231,4464,398000,29,5009,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,36.0509888905777,0.23420221277481,4
"11744","MISSOURI",2020-12-19,6191231,3345,401345,68,5077,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,27.0140138528186,0.549163809265072,4
"11745","MISSOURI",2020-12-20,6191231,2669,404014,28,5105,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,21.5546795136541,0.226126274403265,4
"11746","MISSOURI",2020-12-21,6191231,3862,407876,12,5117,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,31.1892739909075,0.0969112604585421,4
"11747","MISSOURI",2020-12-22,6191231,3084,410960,213,5330,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,24.9061939378453,1.72017487313912,4
"11748","MISSOURI",2020-12-23,6191231,3809,414769,105,5435,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,30.7612492572156,0.847973529012243,4
"11749","MISSOURI",2020-12-24,6191231,3614,418383,45,5480,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,29.1864412747643,0.363417226719533,4
"11750","MISSOURI",2020-12-25,6191231,1880,420263,9,5489,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,15.1827641385049,0.0726834453439066,4
"11751","MISSOURI",2020-12-26,6191231,2160,422423,11,5500,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,17.4440268825376,0.0888353220869969,4
"11752","MISSOURI",2020-12-27,6191231,1795,424218,1,5501,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,14.4963093769236,0.00807593837154517,4
"11753","MISSOURI",2020-12-28,6191231,2421,426639,6,5507,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,19.5518467975109,0.048455630229271,4
"11754","MISSOURI",2020-12-29,6191231,4498,431137,101,5608,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,36.3255707952102,0.815669775526062,4
"11755","MISSOURI",2020-12-30,6191231,4283,435420,86,5694,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,34.589244045328,0.694530699952885,4
"11756","MISSOURI",2020-12-31,6191231,5336,440756,30,5724,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,43.093207150565,0.242278151146355,4
"11757","MISSOURI",2021-01-01,6191231,4263,445019,23,5747,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,34.4277252778971,0.185746582545539,4
"11758","MISSOURI",2021-01-02,6191231,3368,448387,4,5751,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,27.1997604353641,0.0323037534861807,4
"11759","MISSOURI",2021-01-03,6191231,3218,451605,19,5770,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,25.9883696796324,0.153442829059358,4
"11760","MISSOURI",2021-01-04,6191231,2410,454015,2,5772,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,19.4630114754239,0.0161518767430903,4
"11761","MISSOURI",2021-01-05,6191231,4215,458230,215,5987,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,34.0400802360629,1.73632674988221,4
"11762","MISSOURI",2021-01-06,6191231,3833,462063,35,6022,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,30.9550717781327,0.282657843004081,4
"11763","MISSOURI",2021-01-07,6191231,5873,467936,72,6094,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,47.4299860560848,0.581467562751253,4
"11764","MISSOURI",2021-01-08,6191231,5346,473282,37,6131,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,43.1739665342805,0.298809719747171,4
"11765","MISSOURI",2021-01-09,6191231,4335,477617,42,6173,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,35.0091928406483,0.339189411604897,4
"11766","MISSOURI",2021-01-10,6191231,2941,480558,7,6180,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,23.7513347507144,0.0565315686008162,4
"11767","MISSOURI",2021-01-11,6191231,2653,483211,4,6184,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,21.4254644997093,0.0323037534861807,4
"11768","MISSOURI",2021-01-12,6191231,3245,486456,199,6383,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,26.2064200156641,1.60711173593749,4
"11769","MISSOURI",2021-01-13,6191231,2863,489319,28,6411,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,23.1214115577338,0.226126274403265,4
"11770","MISSOURI",2021-01-14,6191231,3580,492899,46,6457,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,28.9118593701317,0.371493165091078,4
"11771","MISSOURI",2021-01-15,6191231,4138,497037,35,6492,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,33.4182329814539,0.282657843004081,4
"11772","MISSOURI",2021-01-16,6191231,2829,499866,31,6523,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,22.8468296531013,0.2503540895179,4
"11773","MISSOURI",2021-01-17,6191231,2197,502063,3,6526,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,17.7428366022847,0.0242278151146355,4
"11774","MISSOURI",2021-01-18,6191231,1677,503740,4,6530,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,13.5433486490813,0.0323037534861807,4
"11775","MISSOURI",2021-01-19,6191231,2364,506104,13,6543,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,19.0915183103328,0.104987198830087,4
"11776","MISSOURI",2021-01-20,6191231,2528,508632,199,6742,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,20.4159722032662,1.60711173593749,4
"11777","MISSOURI",2021-01-21,6191231,2999,511631,36,6778,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,24.219739176264,0.290733781375626,4
"11778","MISSOURI",2021-01-22,6191231,2585,514216,45,6823,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,20.8763006904443,0.363417226719533,4
"11779","MISSOURI",2021-01-23,6191231,2258,516474,18,6841,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,18.235468842949,0.145366890687813,4
"11780","MISSOURI",2021-01-24,6191231,2268,518742,7,6848,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,18.3162282266645,0.0565315686008162,4
"11781","MISSOURI",2021-01-25,6191231,1737,520479,7,6855,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,14.027904951374,0.0565315686008162,4
"11782","MISSOURI",2021-01-26,6191231,2198,522677,129,6984,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,17.7509125406563,1.04179604992933,4
"11783","MISSOURI",2021-01-27,6191231,2180,524857,34,7018,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,17.6055456499685,0.274581904632536,4
"11784","MISSOURI",2021-01-28,6191231,2666,527523,23,7041,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,21.5304516985394,0.185746582545539,4
"11785","MISSOURI",2021-01-29,6191231,2479,530002,14,7055,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,20.0202512230605,0.113063137201632,4
"11786","MISSOURI",2021-01-30,6191231,1548,531550,15,7070,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,12.5015525991519,0.121139075573178,4
"11787","MISSOURI",2021-01-31,6191231,1197,532747,1,7071,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,9.66689823073957,0.00807593837154517,4
"11788","MISSOURI",2021-02-01,6191231,1647,534394,3,7074,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,13.3010704979349,0.0242278151146355,4
"11789","MISSOURI",2021-02-02,6191231,1782,536176,266,7340,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,14.3913221780935,2.14819960683102,4
"11790","MISSOURI",2021-02-03,6191231,1628,537804,75,7415,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,13.1476276688755,0.605695377865888,4
"11791","MISSOURI",2021-02-04,6191231,2203,540007,26,7441,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,17.791292232514,0.209974397660175,4
"11792","MISSOURI",2021-02-05,6191231,2191,542198,14,7455,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,17.6943809720555,0.113063137201632,4
"11793","MISSOURI",2021-02-06,6191231,1194,543392,17,7472,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,9.64267041562494,0.137290952316268,4
"11794","MISSOURI",2021-02-07,6191231,805,544197,2,7474,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,6.50113038909386,0.0161518767430903,4
"11795","MISSOURI",2021-02-08,6191231,953,545150,1,7475,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,7.69636926808255,0.00807593837154517,4
"11796","MISSOURI",2021-02-09,6191231,1103,546253,10,7485,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,8.90776002381433,0.0807593837154517,4
"11797","MISSOURI",2021-02-10,6191231,1439,547692,11,7496,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,11.6212753166535,0.0888353220869969,4
"11798","MISSOURI",2021-02-11,6191231,1384,549076,225,7721,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,11.1770987062185,1.81708613359766,4
"11799","MISSOURI",2021-02-12,6191231,1082,550158,31,7752,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,8.73816531801188,0.2503540895179,4
"11800","MISSOURI",2021-02-13,6191231,814,550972,28,7780,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,6.57381383443777,0.226126274403265,4
"11801","MISSOURI",2021-02-14,6191231,554,551526,2,7782,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,4.47406985783603,0.0161518767430903,4
"11802","MISSOURI",2021-02-15,6191231,654,552180,1,7783,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,5.28166369499054,0.00807593837154517,4
"11803","MISSOURI",2021-02-16,6191231,780,552960,4,7787,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,6.29923192980524,0.0323037534861807,4
"11804","MISSOURI",2021-02-17,6191231,955,553915,34,7821,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,7.71252114482564,0.274581904632536,4
"11805","MISSOURI",2021-02-18,6191231,1071,554986,176,7997,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,8.64932999592488,1.42136515339195,4
"11806","MISSOURI",2021-02-19,6191231,923,555909,51,8048,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,7.45409111693619,0.411872856948804,4
"11807","MISSOURI",2021-02-20,6191231,791,556700,11,8059,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,6.38806725189223,0.0888353220869969,4
"11808","MISSOURI",2021-02-21,6191231,578,557278,0,8059,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,4.66789237875311,0,4
"11809","MISSOURI",2021-02-22,6191231,940,558218,3,8062,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,7.59138206925246,0.0242278151146355,4
"11810","MISSOURI",2021-02-23,6191231,1220,559438,144,8206,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,9.85264481328511,1.16293512550251,4
"11811","MISSOURI",2021-02-24,6191231,889,560327,17,8223,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,7.17950921230366,0.137290952316268,4
"11812","MISSOURI",2021-02-25,6191231,954,561281,32,8255,9915588598,99120,NA,NA,"0",NA,NA,NA,NA,NA,"MO",38.456085,-92.288368,29,1779791,7.7044452064541,0.258430027889446,4
